ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN7338,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Mar-14,Collateral Type4,Coupon Frequency0,Coupon Type1,11-Mar-24,Industry Group6,Industry Sector5,Industry SubGroup7,Issuer Name1322,Ticker942,Country4,Stripe 1
ISIN7339,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Mar-14,Collateral Type4,Coupon Frequency0,Coupon Type1,11-Mar-44,Industry Group6,Industry Sector5,Industry SubGroup7,Issuer Name1322,Ticker942,Country4,Stripe 1
ISIN7340,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,30-Apr-90,Collateral Type2,Coupon Frequency0,Coupon Type2,1-May-50,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7341,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,20-Sep-93,Collateral Type2,Coupon Frequency0,Coupon Type2,1-Oct-53,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7342,sp rating20,moody rating6,Currency0,N,Seniority0,N,3,11-Feb-11,Collateral Type2,Coupon Frequency0,Coupon Type1,11-Feb-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7343,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,13-Feb-07,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7344,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,4-May-07,Collateral Type2,Coupon Frequency0,Coupon Type1,4-May-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7345,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,7-Aug-07,Collateral Type2,Coupon Frequency0,Coupon Type1,7-Aug-37,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7346,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,24-Sep-07,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7347,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,20-Nov-07,Collateral Type2,Coupon Frequency3,Coupon Type2,20-Nov-47,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7348,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-Jan-08,Collateral Type2,Coupon Frequency0,Coupon Type1,14-Jan-38,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7349,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,21-Apr-08,Collateral Type2,Coupon Frequency0,Coupon Type1,1-May-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7350,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,9-Jan-09,Collateral Type2,Coupon Frequency0,Coupon Type1,10-Jan-39,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7351,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,7-Aug-09,Collateral Type2,Coupon Frequency0,Coupon Type1,7-Aug-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7352,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,8-Jan-10,Collateral Type2,Coupon Frequency0,Coupon Type1,8-Jan-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7353,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,16-Sep-10,Collateral Type2,Coupon Frequency0,Coupon Type1,16-Sep-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7354,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,7-Jan-11,Collateral Type2,Coupon Frequency0,Coupon Type1,7-Jan-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7355,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,17-Oct-11,Collateral Type2,Coupon Frequency0,Coupon Type1,17-Oct-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7356,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,2-Feb-12,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7357,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,27-Apr-12,Collateral Type2,Coupon Frequency0,Coupon Type1,27-Apr-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7358,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,31-Jul-12,Collateral Type2,Coupon Frequency1,Coupon Type0,1-Aug-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7359,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,24-Aug-12,Collateral Type2,Coupon Frequency3,Coupon Type1,24-Aug-37,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7360,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,7-Sep-12,Collateral Type2,Coupon Frequency0,Coupon Type1,7-Sep-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7361,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,20-Nov-12,Collateral Type2,Coupon Frequency0,Coupon Type1,20-Nov-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7362,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,7-Dec-12,Collateral Type2,Coupon Frequency1,Coupon Type0,7-Dec-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7363,sp rating7,moody rating17,Currency0,N,Seniority6,N,3,12-Dec-12,Collateral Type6,Coupon Frequency0,Coupon Type1,11-Dec-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7364,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,8-Jan-13,Collateral Type2,Coupon Frequency0,Coupon Type1,9-Jan-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7365,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,2-Apr-13,Collateral Type2,Coupon Frequency0,Coupon Type1,2-Apr-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7366,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,17-Dec-13,Collateral Type2,Coupon Frequency3,Coupon Type2,15-Dec-53,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7367,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-Jan-14,Collateral Type2,Coupon Frequency0,Coupon Type1,14-Jan-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7368,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,15-May-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7369,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,15-May-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-24,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7370,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,9-Jan-15,Collateral Type2,Coupon Frequency0,Coupon Type1,9-Jan-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7371,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,15-May-96,Collateral Type2,Coupon Frequency0,Coupon Type2,15-May-36,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7372,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,24-Sep-04,Collateral Type2,Coupon Frequency1,Coupon Type2,13-May-24,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7373,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,30-Sep-97,Collateral Type2,Coupon Frequency0,Coupon Type2,30-Sep-37,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7374,sp rating7,moody rating5,Currency0,N,Seniority2,Y,3,4-Nov-98,Collateral Type2,Coupon Frequency0,Coupon Type2,4-Nov-38,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7375,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,6-Jan-06,Collateral Type2,Coupon Frequency2,Coupon Type1,1-Jan-24,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7376,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,5-May-06,Collateral Type2,Coupon Frequency1,Coupon Type2,5-May-26,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7377,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,15-Aug-06,Collateral Type2,Coupon Frequency1,Coupon Type2,15-Aug-36,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7378,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,20-Mar-02,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-32,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7379,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,30-Apr-12,Collateral Type2,Coupon Frequency0,Coupon Type1,18-Jun-19,Industry Group10,Industry Sector0,Industry SubGroup14,Issuer Name1323,Ticker942,Country4,Stripe 1
ISIN7380,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,12-Feb-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7381,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,26-Feb-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7382,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,30-Apr-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7383,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,7-May-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7384,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-May-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7385,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,21-May-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7386,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,29-May-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7387,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,4-Jun-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7388,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Jun-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7389,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,2-Jul-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jul-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7390,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,9-Jul-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jul-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7391,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,16-Jul-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jul-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7392,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,30-Jul-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jul-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7393,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,6-Aug-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7394,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,13-Aug-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7395,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,20-Aug-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7396,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,27-Aug-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7397,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,27-Aug-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7398,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,3-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7399,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,3-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7400,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7401,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7402,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,17-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7403,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,17-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7404,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,24-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7405,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,1-Oct-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Oct-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7406,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,8-Oct-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Oct-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7407,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-Oct-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Oct-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7408,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,29-Oct-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Oct-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7409,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,5-Nov-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7410,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,5-Nov-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7411,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,13-Nov-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7412,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,13-Nov-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7413,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,19-Nov-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7414,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,27-Nov-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-20,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7415,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,3-Dec-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Dec-21,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7416,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,10-Dec-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Dec-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7417,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,17-Dec-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Dec-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7418,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,24-Dec-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Dec-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7419,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-Jan-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jan-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7420,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-Jan-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jan-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7421,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,21-Jan-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jan-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7422,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,21-Jan-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jan-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7423,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,4-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7424,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,4-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7425,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7426,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7427,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,19-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7428,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,19-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7429,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,25-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7430,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,25-Feb-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7431,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,4-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7432,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,4-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-22,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7433,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7434,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,11-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7435,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,18-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7436,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,18-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7437,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,25-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7438,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,25-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7439,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,1-Apr-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-18,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7440,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,1-Apr-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7441,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,8-Apr-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7442,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,8-Apr-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-19,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7443,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,8-Apr-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-23,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
ISIN7444,sp rating7,moody rating5,Currency0,N,Seniority2,N,3,14-Apr-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-17,Industry Group10,Industry Sector0,Industry SubGroup75,Issuer Name1321,Ticker942,Country4,Stripe 1
