ISIN,Risk_Stripe
ISIN16139,Stripe 0
ISIN16140,Stripe 0
ISIN16141,Stripe 5
ISIN16142,Stripe 5
ISIN16143,Stripe 5
ISIN16144,Stripe 5
ISIN16145,Stripe 5
ISIN16146,Stripe 5
ISIN16147,Stripe 5
ISIN16148,Stripe 5
ISIN16149,Stripe 5
ISIN16150,Stripe 5
ISIN16151,Stripe 5
ISIN16152,Stripe 5
ISIN16153,Stripe 5
ISIN16154,Stripe 5
ISIN16155,Stripe 5
ISIN16156,Stripe 5
ISIN16157,Stripe 5
ISIN16159,Stripe 5
ISIN16160,Stripe 5
ISIN16161,Stripe 4
ISIN16162,Stripe 0
ISIN16163,Stripe 5
ISIN16164,Stripe 5
ISIN16165,Stripe 5
ISIN16166,Stripe 5
ISIN16167,Stripe 5
ISIN16168,Stripe 5
ISIN16169,Stripe 5
ISIN16170,Stripe 5
ISIN16171,Stripe 5
ISIN16172,Stripe 5
ISIN16173,Stripe 5
ISIN16174,Stripe 5
ISIN16175,Stripe 5
ISIN16176,Stripe 5
ISIN16177,Stripe 5
ISIN16178,Stripe 5
ISIN16179,Stripe 5
ISIN16180,Stripe 5
ISIN16181,Stripe 5
ISIN16182,Stripe 5
ISIN16183,Stripe 5
ISIN16184,Stripe 5
ISIN16185,Stripe 5
ISIN16186,Stripe 5
ISIN16187,Stripe 5
ISIN16190,Stripe 5
ISIN16191,Stripe 5
ISIN16192,Stripe 5
ISIN16193,Stripe 0
ISIN16194,Stripe 0
ISIN16195,Stripe 0
ISIN16196,Stripe 0
ISIN16197,Stripe 0
ISIN16198,Stripe 0
ISIN16199,Stripe 6
ISIN16200,Stripe 6
ISIN16201,Stripe 6
ISIN16202,Stripe 5
ISIN16203,Stripe 5
ISIN16204,Stripe 5
ISIN16205,Stripe 5
ISIN16206,Stripe 5
ISIN16207,Stripe 5
ISIN16208,Stripe 5
ISIN16209,Stripe 0
ISIN16210,Stripe 0
ISIN16211,Stripe 0
ISIN16212,Stripe 0
ISIN16213,Stripe 0
ISIN16214,Stripe 0
ISIN16215,Stripe 0
ISIN16216,Stripe 0
ISIN16217,Stripe 0
ISIN16218,Stripe 0
ISIN16219,Stripe 0
ISIN16220,Stripe 0
ISIN16221,Stripe 0
ISIN16222,Stripe 0
ISIN16223,Stripe 0
ISIN16224,Stripe 0
ISIN16225,Stripe 0
ISIN16226,Stripe 0
ISIN16227,Stripe 0
ISIN16228,Stripe 0
ISIN16229,Stripe 5
ISIN16230,Stripe 5
ISIN16231,Stripe 5
ISIN16232,Stripe 5
ISIN16233,Stripe 0
ISIN16234,Stripe 0
ISIN16235,Stripe 0
ISIN16236,Stripe 5
ISIN16237,Stripe 5
ISIN16238,Stripe 5
ISIN16239,Stripe 5
ISIN16240,Stripe 5
ISIN16241,Stripe 5
ISIN16242,Stripe 5
ISIN16243,Stripe 5
ISIN16244,Stripe 0
ISIN16246,Stripe 0
ISIN16247,Stripe 0
ISIN16248,Stripe 0
ISIN16250,Stripe 5
ISIN16252,Stripe 5
ISIN16253,Stripe 5
ISIN16254,Stripe 0
ISIN16255,Stripe 5
ISIN16257,Stripe 0
ISIN16258,Stripe 0
ISIN16259,Stripe 0
ISIN16260,Stripe 0
ISIN16261,Stripe 0
ISIN16262,Stripe 0
ISIN16263,Stripe 0
ISIN16264,Stripe 5
ISIN16265,Stripe 5
ISIN16266,Stripe 0
ISIN16267,Stripe 0
ISIN16268,Stripe 0
ISIN16272,Stripe 0
ISIN16274,Stripe 0
ISIN16281,Stripe 0
ISIN16282,Stripe 0
ISIN16283,Stripe 0
ISIN16284,Stripe 0
ISIN16286,Stripe 0
ISIN16295,Stripe 0
ISIN16296,Stripe 0
ISIN16297,Stripe 0
ISIN16298,Stripe 0
ISIN16301,Stripe 0
ISIN16302,Stripe 0
ISIN16303,Stripe 0
ISIN16304,Stripe 0
ISIN16305,Stripe 0
ISIN16306,Stripe 0
ISIN16308,Stripe 0
ISIN16309,Stripe 0
ISIN16310,Stripe 0
ISIN16315,Stripe 0
ISIN16319,Stripe 0
ISIN16325,Stripe 0
ISIN16326,Stripe 0
ISIN16387,Stripe 5
ISIN16399,Stripe 5
ISIN16400,Stripe 2
ISIN16401,Stripe 5
ISIN16402,Stripe 5
ISIN16403,Stripe 5
ISIN16404,Stripe 5
ISIN16407,Stripe 5
ISIN16408,Stripe 0
ISIN16411,Stripe 5
ISIN16412,Stripe 0
ISIN16413,Stripe 5
ISIN16414,Stripe 5
ISIN16416,Stripe 5
ISIN16417,Stripe 6
ISIN16418,Stripe 6
ISIN16419,Stripe 6
ISIN16420,Stripe 6
ISIN16421,Stripe 6
ISIN16422,Stripe 6
ISIN16423,Stripe 6
ISIN16424,Stripe 6
ISIN16425,Stripe 6
ISIN16426,Stripe 6
ISIN16427,Stripe 6
ISIN16428,Stripe 6
ISIN16429,Stripe 6
ISIN16430,Stripe 6
ISIN16431,Stripe 6
ISIN16432,Stripe 6
ISIN16433,Stripe 6
ISIN16434,Stripe 6
ISIN16435,Stripe 6
ISIN16436,Stripe 6
ISIN16438,Stripe 6
ISIN16439,Stripe 6
ISIN16440,Stripe 6
ISIN16441,Stripe 5
ISIN16442,Stripe 5
ISIN16443,Stripe 5
ISIN16444,Stripe 5
ISIN16445,Stripe 5
ISIN16446,Stripe 5
ISIN16447,Stripe 5
ISIN16448,Stripe 5
ISIN16449,Stripe 8
ISIN16450,Stripe 6
ISIN16451,Stripe 6
ISIN16452,Stripe 6
ISIN16453,Stripe 6
ISIN16455,Stripe 5
ISIN16456,Stripe 2
ISIN16457,Stripe 2
ISIN16458,Stripe 2
ISIN16459,Stripe 2
ISIN16460,Stripe 6
ISIN16461,Stripe 6
ISIN16462,Stripe 6
ISIN16463,Stripe 6
ISIN16464,Stripe 6
ISIN16465,Stripe 5
ISIN16466,Stripe 2
ISIN16467,Stripe 2
ISIN16468,Stripe 2
ISIN16469,Stripe 5
ISIN16470,Stripe 5
ISIN16471,Stripe 5
ISIN16472,Stripe 5
ISIN16473,Stripe 5
ISIN16474,Stripe 3
ISIN16476,Stripe 5
ISIN16477,Stripe 5
ISIN16478,Stripe 6
ISIN16479,Stripe 6
ISIN16480,Stripe 6
ISIN16481,Stripe 6
ISIN16482,Stripe 6
ISIN16483,Stripe 6
ISIN16484,Stripe 0
ISIN16485,Stripe 0
ISIN16486,Stripe 0
ISIN16487,Stripe 0
ISIN16488,Stripe 0
ISIN16490,Stripe 5
ISIN16491,Stripe 5
ISIN16492,Stripe 5
ISIN16493,Stripe 5
ISIN16494,Stripe 5
ISIN16495,Stripe 5
ISIN16499,Stripe 2
ISIN16500,Stripe 2
ISIN16501,Stripe 2
ISIN16502,Stripe 2
ISIN16503,Stripe 5
ISIN16504,Stripe 5
ISIN16505,Stripe 5
ISIN16506,Stripe 5
ISIN16507,Stripe 5
ISIN16508,Stripe 5
ISIN16509,Stripe 5
ISIN16510,Stripe 5
ISIN16511,Stripe 5
ISIN16512,Stripe 5
ISIN16513,Stripe 5
ISIN16514,Stripe 5
ISIN16515,Stripe 5
ISIN16516,Stripe 5
ISIN16517,Stripe 1
ISIN16518,Stripe 5
ISIN16519,Stripe 5
ISIN16520,Stripe 3
ISIN16521,Stripe 3
ISIN16522,Stripe 3
ISIN16523,Stripe 3
ISIN16524,Stripe 3
ISIN16525,Stripe 0
ISIN16526,Stripe 5
ISIN16527,Stripe 5
ISIN16528,Stripe 5
ISIN16529,Stripe 5
ISIN16530,Stripe 5
ISIN16531,Stripe 5
ISIN16532,Stripe 5
ISIN16533,Stripe 5
ISIN16534,Stripe 5
ISIN16535,Stripe 5
ISIN16536,Stripe 5
ISIN16537,Stripe 5
ISIN16538,Stripe 5
ISIN16539,Stripe 5
ISIN16540,Stripe 5
ISIN16541,Stripe 5
ISIN16542,Stripe 5
ISIN16543,Stripe 5
ISIN16544,Stripe 5
ISIN16545,Stripe 0
ISIN16546,Stripe 5
ISIN16556,Stripe 0
ISIN16557,Stripe 0
ISIN16558,Stripe 1
ISIN16559,Stripe 3
ISIN16560,Stripe 3
ISIN16561,Stripe 3
ISIN16562,Stripe 3
ISIN16563,Stripe 5
ISIN16564,Stripe 2
ISIN16565,Stripe 2
ISIN16566,Stripe 2
ISIN16567,Stripe 0
ISIN16568,Stripe 0
ISIN16569,Stripe 0
ISIN16570,Stripe 5
ISIN16571,Stripe 5
ISIN16572,Stripe 5
ISIN16573,Stripe 5
ISIN16574,Stripe 5
ISIN16575,Stripe 5
ISIN16576,Stripe 5
ISIN16577,Stripe 5
ISIN16578,Stripe 5
ISIN16580,Stripe 5
ISIN16581,Stripe 5
ISIN16582,Stripe 5
ISIN16583,Stripe 5
ISIN16584,Stripe 5
ISIN16585,Stripe 5
ISIN16586,Stripe 5
ISIN16587,Stripe 5
ISIN16588,Stripe 5
ISIN16589,Stripe 5
ISIN16590,Stripe 0
ISIN16591,Stripe 5
ISIN16592,Stripe 5
ISIN16593,Stripe 5
ISIN16594,Stripe 5
ISIN16595,Stripe 5
ISIN16596,Stripe 5
ISIN16597,Stripe 5
ISIN16598,Stripe 5
ISIN16599,Stripe 5
ISIN16600,Stripe 5
ISIN16601,Stripe 5
ISIN16602,Stripe 5
ISIN16603,Stripe 5
ISIN16604,Stripe 5
ISIN16605,Stripe 5
ISIN16606,Stripe 5
ISIN16607,Stripe 5
ISIN16608,Stripe 5
ISIN16609,Stripe 5
ISIN16611,Stripe 5
ISIN16612,Stripe 5
ISIN16613,Stripe 5
ISIN16614,Stripe 5
ISIN16615,Stripe 5
ISIN16616,Stripe 5
ISIN16617,Stripe 0
ISIN16619,Stripe 8
ISIN16620,Stripe 8
ISIN16621,Stripe 0
ISIN16622,Stripe 5
ISIN16623,Stripe 0
ISIN16624,Stripe 5
ISIN16625,Stripe 5
ISIN16626,Stripe 0
ISIN16627,Stripe 0
ISIN16628,Stripe 0
ISIN16629,Stripe 0
ISIN16630,Stripe 0
ISIN16632,Stripe 2
ISIN16633,Stripe 5
ISIN16634,Stripe 5
ISIN16635,Stripe 5
ISIN16637,Stripe 5
ISIN16638,Stripe 0
ISIN16639,Stripe 0
ISIN16640,Stripe 0
ISIN16641,Stripe 0
ISIN16642,Stripe 0
ISIN16643,Stripe 0
ISIN16644,Stripe 0
ISIN16645,Stripe 0
ISIN16646,Stripe 0
ISIN16647,Stripe 0
ISIN16648,Stripe 0
ISIN16649,Stripe 0
ISIN16650,Stripe 0
ISIN16651,Stripe 0
ISIN16652,Stripe 0
ISIN16653,Stripe 0
ISIN16654,Stripe 0
ISIN16655,Stripe 0
ISIN16656,Stripe 0
ISIN16657,Stripe 0
ISIN16671,Stripe 0
ISIN16672,Stripe 0
ISIN16673,Stripe 0
ISIN16674,Stripe 5
ISIN16675,Stripe 2
ISIN16676,Stripe 5
ISIN16677,Stripe 5
ISIN16678,Stripe 5
ISIN16679,Stripe 1
ISIN16680,Stripe 1
ISIN16683,Stripe 5
ISIN16684,Stripe 5
ISIN16685,Stripe 5
ISIN16686,Stripe 5
ISIN16687,Stripe 0
ISIN16688,Stripe 5
ISIN16689,Stripe 5
ISIN16690,Stripe 0
ISIN16691,Stripe 0
ISIN16692,Stripe 0
ISIN16693,Stripe 0
ISIN16694,Stripe 0
ISIN16695,Stripe 0
ISIN16696,Stripe 0
ISIN16698,Stripe 8
ISIN16699,Stripe 8
ISIN16700,Stripe 8
ISIN16701,Stripe 8
ISIN16702,Stripe 2
ISIN16703,Stripe 5
ISIN16704,Stripe 5
ISIN16705,Stripe 5
ISIN16706,Stripe 5
ISIN16707,Stripe 5
ISIN16708,Stripe 5
ISIN16709,Stripe 5
ISIN16710,Stripe 5
ISIN16711,Stripe 5
ISIN16712,Stripe 5
ISIN16713,Stripe 5
ISIN16716,Stripe 5
ISIN16717,Stripe 5
ISIN16719,Stripe 5
ISIN16720,Stripe 5
ISIN16721,Stripe 5
ISIN16722,Stripe 5
ISIN16723,Stripe 5
ISIN16724,Stripe 5
ISIN16725,Stripe 5
ISIN16726,Stripe 5
ISIN16727,Stripe 5
ISIN16728,Stripe 5
ISIN16729,Stripe 5
ISIN16732,Stripe 5
ISIN16733,Stripe 5
ISIN16734,Stripe 5
ISIN16735,Stripe 5
ISIN16736,Stripe 5
ISIN16737,Stripe 5
ISIN16738,Stripe 5
ISIN16739,Stripe 2
ISIN16740,Stripe 2
ISIN16741,Stripe 5
ISIN16742,Stripe 5
ISIN16743,Stripe 5
ISIN16744,Stripe 5
ISIN16745,Stripe 3
ISIN16746,Stripe 3
ISIN16747,Stripe 3
ISIN16748,Stripe 3
ISIN16749,Stripe 5
ISIN16750,Stripe 5
ISIN16751,Stripe 0
ISIN16752,Stripe 0
ISIN16753,Stripe 0
ISIN16754,Stripe 0
ISIN16755,Stripe 0
ISIN16756,Stripe 0
ISIN16757,Stripe 0
ISIN16758,Stripe 0
ISIN16759,Stripe 0
ISIN16760,Stripe 0
ISIN16761,Stripe 0
ISIN16762,Stripe 0
ISIN16763,Stripe 0
ISIN16764,Stripe 1
ISIN16765,Stripe 1
ISIN16766,Stripe 1
ISIN16768,Stripe 3
ISIN16769,Stripe 3
ISIN16770,Stripe 5
ISIN16771,Stripe 5
ISIN16772,Stripe 5
ISIN16773,Stripe 5
ISIN16774,Stripe 5
ISIN16775,Stripe 0
ISIN16776,Stripe 0
ISIN16777,Stripe 5
ISIN16778,Stripe 5
ISIN16779,Stripe 5
ISIN16780,Stripe 5
ISIN16781,Stripe 5
ISIN16782,Stripe 5
ISIN16783,Stripe 5
ISIN16784,Stripe 5
ISIN16785,Stripe 5
ISIN16786,Stripe 5
ISIN16787,Stripe 5
ISIN16788,Stripe 5
ISIN16789,Stripe 5
ISIN16790,Stripe 5
ISIN16791,Stripe 5
ISIN16792,Stripe 5
ISIN16793,Stripe 5
ISIN16794,Stripe 5
ISIN16795,Stripe 5
ISIN16796,Stripe 5
ISIN16797,Stripe 5
ISIN16798,Stripe 5
ISIN16799,Stripe 5
ISIN16800,Stripe 5
ISIN16801,Stripe 6
ISIN16802,Stripe 6
ISIN16803,Stripe 6
ISIN16804,Stripe 5
ISIN16805,Stripe 5
ISIN16806,Stripe 5
ISIN16807,Stripe 5
ISIN16808,Stripe 5
ISIN16809,Stripe 2
ISIN16810,Stripe 5
ISIN16811,Stripe 2
ISIN16812,Stripe 5
ISIN16813,Stripe 5
ISIN16814,Stripe 5
ISIN16815,Stripe 0
ISIN16816,Stripe 0
ISIN16817,Stripe 5
ISIN16818,Stripe 5
ISIN16819,Stripe 5
ISIN16820,Stripe 5
ISIN16821,Stripe 5
ISIN16823,Stripe 2
ISIN16824,Stripe 6
ISIN16825,Stripe 6
ISIN16826,Stripe 6
ISIN16827,Stripe 6
ISIN16828,Stripe 6
ISIN16829,Stripe 6
ISIN16830,Stripe 6
ISIN16831,Stripe 6
ISIN16832,Stripe 6
ISIN16833,Stripe 6
ISIN16834,Stripe 6
ISIN16835,Stripe 6
ISIN16836,Stripe 5
ISIN16837,Stripe 5
ISIN16838,Stripe 5
ISIN16839,Stripe 2
ISIN16840,Stripe 2
ISIN16842,Stripe 5
ISIN16843,Stripe 5
ISIN16844,Stripe 5
ISIN16845,Stripe 5
ISIN16846,Stripe 5
ISIN16847,Stripe 5
ISIN16848,Stripe 5
ISIN16849,Stripe 6
ISIN16850,Stripe 6
ISIN16851,Stripe 6
ISIN16854,Stripe 5
ISIN16855,Stripe 0
ISIN16856,Stripe 0
ISIN16857,Stripe 0
ISIN16858,Stripe 0
ISIN16859,Stripe 0
ISIN16860,Stripe 0
ISIN16861,Stripe 0
ISIN16862,Stripe 0
ISIN16863,Stripe 5
ISIN16864,Stripe 5
ISIN16865,Stripe 5
ISIN16866,Stripe 5
ISIN16867,Stripe 5
ISIN16868,Stripe 5
ISIN16869,Stripe 5
ISIN16870,Stripe 5
ISIN16871,Stripe 0
ISIN16872,Stripe 0
ISIN16873,Stripe 0
ISIN16874,Stripe 5
ISIN16875,Stripe 5
ISIN16876,Stripe 5
ISIN16877,Stripe 5
ISIN16878,Stripe 5
ISIN16879,Stripe 5
ISIN16880,Stripe 5
ISIN16881,Stripe 5
ISIN16882,Stripe 2
ISIN16883,Stripe 2
ISIN16884,Stripe 2
ISIN16885,Stripe 2
ISIN16886,Stripe 2
ISIN16887,Stripe 2
ISIN16888,Stripe 2
ISIN16889,Stripe 2
ISIN16890,Stripe 2
ISIN16891,Stripe 2
ISIN16892,Stripe 2
ISIN16893,Stripe 2
ISIN16894,Stripe 5
ISIN16896,Stripe 5
ISIN16897,Stripe 5
ISIN16898,Stripe 5
ISIN16899,Stripe 0
ISIN16900,Stripe 0
ISIN16901,Stripe 0
ISIN16902,Stripe 5
ISIN16903,Stripe 5
ISIN16904,Stripe 5
ISIN16905,Stripe 5
ISIN16906,Stripe 5
ISIN16907,Stripe 5
ISIN16908,Stripe 5
ISIN16909,Stripe 5
ISIN16910,Stripe 5
ISIN16911,Stripe 5
ISIN16912,Stripe 5
ISIN16913,Stripe 5
ISIN16914,Stripe 5
ISIN16915,Stripe 5
ISIN16916,Stripe 5
ISIN16917,Stripe 0
ISIN16918,Stripe 6
ISIN16920,Stripe 5
ISIN16921,Stripe 5
ISIN16922,Stripe 5
ISIN16923,Stripe 5
ISIN16924,Stripe 5
ISIN16925,Stripe 5
ISIN16926,Stripe 5
ISIN16927,Stripe 0
ISIN16928,Stripe 5
ISIN16929,Stripe 5
ISIN16930,Stripe 5
ISIN16931,Stripe 5
ISIN16932,Stripe 5
ISIN16933,Stripe 5
ISIN16934,Stripe 5
ISIN16935,Stripe 5
ISIN16936,Stripe 5
ISIN16937,Stripe 5
ISIN16938,Stripe 5
ISIN16939,Stripe 5
ISIN16940,Stripe 0
ISIN16941,Stripe 0
ISIN16942,Stripe 0
ISIN16943,Stripe 0
ISIN16944,Stripe 0
ISIN16945,Stripe 5
ISIN16946,Stripe 2
ISIN16947,Stripe 0
ISIN16948,Stripe 5
ISIN16949,Stripe 5
ISIN16950,Stripe 5
ISIN16951,Stripe 5
ISIN16952,Stripe 5
ISIN16953,Stripe 5
ISIN16954,Stripe 5
ISIN16955,Stripe 5
ISIN16956,Stripe 5
ISIN16957,Stripe 5
ISIN16958,Stripe 5
ISIN16959,Stripe 5
ISIN16960,Stripe 5
ISIN16961,Stripe 5
ISIN16962,Stripe 5
ISIN16963,Stripe 5
ISIN16967,Stripe 5
ISIN16968,Stripe 5
ISIN16969,Stripe 2
ISIN16970,Stripe 2
ISIN16971,Stripe 2
ISIN16972,Stripe 2
ISIN16973,Stripe 2
ISIN16974,Stripe 2
ISIN16975,Stripe 2
ISIN16976,Stripe 2
ISIN16977,Stripe 0
ISIN16978,Stripe 0
ISIN16980,Stripe 0
ISIN16981,Stripe 0
ISIN16982,Stripe 5
ISIN16983,Stripe 5
ISIN16984,Stripe 5
ISIN16985,Stripe 5
ISIN16986,Stripe 5
ISIN16987,Stripe 5
ISIN16988,Stripe 5
ISIN16989,Stripe 5
ISIN16990,Stripe 5
ISIN16991,Stripe 5
ISIN16992,Stripe 5
ISIN16993,Stripe 5
ISIN16994,Stripe 5
ISIN16995,Stripe 5
ISIN16996,Stripe 2
ISIN16997,Stripe 2
ISIN16998,Stripe 2
ISIN16999,Stripe 2
ISIN17001,Stripe 2
ISIN17005,Stripe 5
ISIN17006,Stripe 6
ISIN17007,Stripe 6
ISIN17008,Stripe 6
ISIN17009,Stripe 6
ISIN17010,Stripe 6
ISIN17011,Stripe 6
ISIN17012,Stripe 5
ISIN17013,Stripe 5
ISIN17014,Stripe 5
ISIN17015,Stripe 2
ISIN17017,Stripe 5
ISIN17018,Stripe 5
ISIN17019,Stripe 5
ISIN17020,Stripe 5
ISIN17021,Stripe 5
ISIN17022,Stripe 5
ISIN17023,Stripe 5
ISIN17025,Stripe 6
ISIN17027,Stripe 0
ISIN17028,Stripe 0
ISIN17029,Stripe 0
ISIN17030,Stripe 0
ISIN17031,Stripe 0
ISIN17032,Stripe 0
ISIN17033,Stripe 0
ISIN17035,Stripe 5
ISIN17036,Stripe 5
ISIN17037,Stripe 5
ISIN17038,Stripe 5
ISIN17039,Stripe 5
ISIN17040,Stripe 5
ISIN17041,Stripe 5
ISIN17042,Stripe 5
ISIN17043,Stripe 5
ISIN17044,Stripe 5
ISIN17045,Stripe 2
ISIN17046,Stripe 5
ISIN17047,Stripe 5
ISIN17048,Stripe 5
ISIN17049,Stripe 5
ISIN17050,Stripe 5
ISIN17051,Stripe 5
ISIN17052,Stripe 5
ISIN17053,Stripe 5
ISIN17054,Stripe 5
ISIN17055,Stripe 5
ISIN17056,Stripe 5
ISIN17057,Stripe 5
ISIN17058,Stripe 5
ISIN17059,Stripe 5
ISIN17061,Stripe 4
ISIN17062,Stripe 4
ISIN17063,Stripe 4
ISIN17064,Stripe 4
ISIN17065,Stripe 4
ISIN17066,Stripe 4
ISIN17067,Stripe 4
ISIN17068,Stripe 4
ISIN17069,Stripe 4
ISIN17070,Stripe 5
ISIN17071,Stripe 5
ISIN17072,Stripe 5
ISIN17073,Stripe 6
ISIN17074,Stripe 6
ISIN17075,Stripe 6
ISIN17076,Stripe 6
ISIN17077,Stripe 6
ISIN17078,Stripe 6
ISIN17079,Stripe 6
ISIN17080,Stripe 6
ISIN17081,Stripe 6
ISIN17082,Stripe 6
ISIN17083,Stripe 6
ISIN17084,Stripe 6
ISIN17085,Stripe 6
ISIN17086,Stripe 6
ISIN17087,Stripe 6
ISIN17088,Stripe 6
ISIN17089,Stripe 6
ISIN17090,Stripe 6
ISIN17091,Stripe 6
ISIN17092,Stripe 6
ISIN17093,Stripe 6
ISIN17094,Stripe 6
ISIN17095,Stripe 6
ISIN17096,Stripe 6
ISIN17097,Stripe 6
ISIN17098,Stripe 6
ISIN17099,Stripe 5
ISIN17100,Stripe 5
ISIN17101,Stripe 5
ISIN17102,Stripe 5
ISIN17103,Stripe 5
ISIN17104,Stripe 5
ISIN17105,Stripe 5
ISIN17106,Stripe 5
ISIN17107,Stripe 5
ISIN17108,Stripe 5
ISIN17109,Stripe 5
ISIN17110,Stripe 5
ISIN17111,Stripe 5
ISIN17112,Stripe 5
ISIN17113,Stripe 5
ISIN17114,Stripe 0
ISIN17115,Stripe 5
ISIN17116,Stripe 6
ISIN17117,Stripe 5
ISIN17118,Stripe 5
ISIN17119,Stripe 5
ISIN17120,Stripe 5
ISIN17121,Stripe 5
ISIN17122,Stripe 5
ISIN17123,Stripe 5
ISIN17124,Stripe 5
ISIN17125,Stripe 5
ISIN17126,Stripe 2
ISIN17127,Stripe 5
ISIN17128,Stripe 5
ISIN17129,Stripe 5
ISIN17130,Stripe 0
ISIN17131,Stripe 0
ISIN17132,Stripe 0
ISIN17133,Stripe 0
ISIN17138,Stripe 0
ISIN17139,Stripe 0
ISIN17140,Stripe 0
ISIN17141,Stripe 0
ISIN17142,Stripe 0
ISIN17143,Stripe 0
ISIN17144,Stripe 0
ISIN17146,Stripe 0
ISIN17151,Stripe 0
ISIN17167,Stripe 2
ISIN17168,Stripe 2
ISIN17169,Stripe 5
ISIN17170,Stripe 5
ISIN17171,Stripe 5
ISIN17172,Stripe 5
ISIN17173,Stripe 5
ISIN17174,Stripe 5
ISIN17175,Stripe 5
ISIN17176,Stripe 5
ISIN17177,Stripe 5
ISIN17178,Stripe 5
ISIN17179,Stripe 5
ISIN17180,Stripe 5
ISIN17181,Stripe 5
ISIN17182,Stripe 5
ISIN17183,Stripe 5
ISIN17184,Stripe 5
ISIN17185,Stripe 5
ISIN17186,Stripe 5
ISIN17187,Stripe 5
ISIN17188,Stripe 5
ISIN17189,Stripe 5
ISIN17190,Stripe 5
ISIN17191,Stripe 0
ISIN17192,Stripe 0
ISIN17193,Stripe 0
ISIN17194,Stripe 0
ISIN17195,Stripe 0
ISIN17196,Stripe 0
ISIN17197,Stripe 0
ISIN17198,Stripe 0
ISIN17199,Stripe 0
ISIN17200,Stripe 0
ISIN17201,Stripe 0
ISIN17202,Stripe 0
ISIN17203,Stripe 0
ISIN17204,Stripe 0
ISIN17205,Stripe 0
ISIN17206,Stripe 0
ISIN17207,Stripe 0
ISIN17208,Stripe 0
ISIN17209,Stripe 0
ISIN17210,Stripe 5
ISIN17211,Stripe 0
ISIN17212,Stripe 0
ISIN17213,Stripe 0
ISIN17214,Stripe 0
ISIN17215,Stripe 0
ISIN17216,Stripe 0
ISIN17218,Stripe 0
ISIN17219,Stripe 0
ISIN17220,Stripe 0
ISIN17221,Stripe 0
ISIN17223,Stripe 0
ISIN17225,Stripe 0
ISIN17226,Stripe 0
ISIN17227,Stripe 5
ISIN17228,Stripe 5
ISIN17230,Stripe 6
ISIN17231,Stripe 5
ISIN17232,Stripe 5
ISIN17233,Stripe 5
ISIN17234,Stripe 5
ISIN17235,Stripe 1
ISIN17236,Stripe 2
ISIN17237,Stripe 2
ISIN17238,Stripe 2
ISIN17239,Stripe 2
ISIN17240,Stripe 2
ISIN17241,Stripe 2
ISIN17242,Stripe 2
ISIN17243,Stripe 2
ISIN17244,Stripe 2
ISIN17245,Stripe 2
ISIN17246,Stripe 2
ISIN17247,Stripe 2
ISIN17248,Stripe 2
ISIN17249,Stripe 2
ISIN17250,Stripe 2
ISIN17251,Stripe 2
ISIN17252,Stripe 2
ISIN17253,Stripe 5
ISIN17254,Stripe 2
ISIN17255,Stripe 2
ISIN17256,Stripe 2
ISIN17257,Stripe 2
ISIN17258,Stripe 5
ISIN17259,Stripe 5
ISIN17260,Stripe 5
ISIN17261,Stripe 5
ISIN17262,Stripe 5
ISIN17263,Stripe 5
ISIN17264,Stripe 2
ISIN17265,Stripe 2
ISIN17266,Stripe 2
ISIN17267,Stripe 2
ISIN17268,Stripe 2
ISIN17269,Stripe 2
ISIN17270,Stripe 2
ISIN17271,Stripe 2
ISIN17272,Stripe 2
ISIN17273,Stripe 2
ISIN17274,Stripe 2
ISIN17275,Stripe 2
ISIN17276,Stripe 2
ISIN17277,Stripe 5
ISIN17278,Stripe 5
ISIN17279,Stripe 5
ISIN17280,Stripe 5
ISIN17281,Stripe 5
ISIN17282,Stripe 5
ISIN17283,Stripe 5
ISIN17284,Stripe 5
ISIN17285,Stripe 5
ISIN17286,Stripe 5
ISIN17287,Stripe 5
ISIN17288,Stripe 5
ISIN17289,Stripe 5
ISIN17290,Stripe 5
ISIN17291,Stripe 5
ISIN17292,Stripe 5
ISIN17295,Stripe 0
ISIN17296,Stripe 5
ISIN17297,Stripe 5
ISIN17298,Stripe 5
ISIN17299,Stripe 5
ISIN17300,Stripe 5
ISIN17301,Stripe 5
ISIN17302,Stripe 5
ISIN17303,Stripe 0
ISIN17304,Stripe 5
ISIN17306,Stripe 5
ISIN17307,Stripe 5
ISIN17308,Stripe 2
ISIN17309,Stripe 5
ISIN17310,Stripe 5
ISIN17311,Stripe 5
ISIN17312,Stripe 5
ISIN17313,Stripe 5
ISIN17314,Stripe 5
ISIN17315,Stripe 5
ISIN17316,Stripe 5
ISIN17317,Stripe 6
ISIN17318,Stripe 6
ISIN17319,Stripe 6
ISIN17321,Stripe 0
ISIN17322,Stripe 0
ISIN17323,Stripe 0
ISIN17324,Stripe 5
ISIN17325,Stripe 5
ISIN17326,Stripe 5
ISIN17327,Stripe 5
ISIN17328,Stripe 5
ISIN17329,Stripe 5
ISIN17330,Stripe 5
ISIN17331,Stripe 5
ISIN17332,Stripe 5
ISIN17333,Stripe 5
ISIN17334,Stripe 5
ISIN17335,Stripe 5
ISIN17339,Stripe 5
ISIN17340,Stripe 5
ISIN17342,Stripe 5
ISIN17344,Stripe 5
ISIN17346,Stripe 5
ISIN17347,Stripe 5
ISIN17348,Stripe 5
ISIN17349,Stripe 5
ISIN17350,Stripe 5
ISIN17351,Stripe 5
ISIN17352,Stripe 5
ISIN17353,Stripe 5
ISIN17354,Stripe 5
